timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1583589892398,18,Home Page,200,OK,Scenario 1 1-120,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589892398,19,Home Page,200,OK,Scenario 1 1-112,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589892395,26,Home Page,200,OK,Scenario 1 1-10,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,26,0,0
1583589892403,19,Home Page,200,OK,Scenario 1 1-15,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,19,0,1
1583589892408,16,Home Page,200,OK,Scenario 1 1-51,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589892446,14,Home Page,200,OK,Scenario 1 1-17,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589892448,13,Home Page,200,OK,Scenario 1 1-53,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892454,13,Home Page,200,OK,Scenario 1 1-149,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892461,12,Home Page,200,OK,Scenario 1 1-27,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892472,11,Home Page,200,OK,Scenario 1 1-123,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892479,12,Home Page,200,OK,Scenario 1 1-147,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892490,11,Home Page,200,OK,Scenario 1 1-66,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892502,12,Home Page,200,OK,Scenario 1 1-12,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892515,13,Home Page,200,OK,Scenario 1 1-54,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892515,14,Home Page,200,OK,Scenario 1 1-20,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892522,13,Home Page,200,OK,Scenario 1 1-82,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892525,14,Home Page,200,OK,Scenario 1 1-30,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892530,13,Home Page,200,OK,Scenario 1 1-19,text,true,,2682,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589892536,12,Home Page,200,OK,Scenario 1 1-84,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589892542,14,Home Page,200,OK,Scenario 1 1-89,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589892544,14,Home Page,200,OK,Scenario 1 1-92,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589892550,15,Home Page,200,OK,Scenario 1 1-48,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589892549,16,Home Page,200,OK,Scenario 1 1-91,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,16,0,1
1583589892553,15,Home Page,200,OK,Scenario 1 1-90,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589892558,13,Home Page,200,OK,Scenario 1 1-46,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892563,12,Home Page,200,OK,Scenario 1 1-129,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892575,12,Home Page,200,OK,Scenario 1 1-24,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589892577,11,Home Page,200,OK,Scenario 1 1-117,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892591,13,Home Page,200,OK,Scenario 1 1-55,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892591,13,Home Page,200,OK,Scenario 1 1-86,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892591,13,Home Page,200,OK,Scenario 1 1-122,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892603,12,Home Page,200,OK,Scenario 1 1-119,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892605,11,Home Page,200,OK,Scenario 1 1-93,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892613,11,Home Page,200,OK,Scenario 1 1-58,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892617,11,Home Page,200,OK,Scenario 1 1-52,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589892628,11,Home Page,200,OK,Scenario 1 1-96,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892630,11,Home Page,200,OK,Scenario 1 1-118,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892642,13,Home Page,200,OK,Scenario 1 1-57,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892642,13,Home Page,200,OK,Scenario 1 1-64,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892647,15,Home Page,200,OK,Scenario 1 1-39,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589892655,15,Home Page,200,OK,Scenario 1 1-102,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589892655,15,Home Page,200,OK,Scenario 1 1-127,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589892659,14,Home Page,200,OK,Scenario 1 1-150,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892668,12,Home Page,200,OK,Scenario 1 1-98,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892678,12,Home Page,200,OK,Scenario 1 1-62,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892682,12,Home Page,200,OK,Scenario 1 1-121,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892688,14,Home Page,200,OK,Scenario 1 1-29,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589892692,12,Home Page,200,OK,Scenario 1 1-115,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892694,12,Home Page,200,OK,Scenario 1 1-50,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892717,12,Home Page,200,OK,Scenario 1 1-26,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892730,12,Home Page,200,OK,Scenario 1 1-87,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892743,12,Home Page,200,OK,Scenario 1 1-61,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892746,15,Home Page,200,OK,Scenario 1 1-31,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589892750,16,Home Page,200,OK,Scenario 1 1-124,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589892753,18,Home Page,200,OK,Scenario 1 1-28,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589892756,17,Home Page,200,OK,Scenario 1 1-131,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589892757,19,Home Page,200,OK,Scenario 1 1-23,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589892759,18,Home Page,200,OK,Scenario 1 1-63,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589892768,14,Home Page,200,OK,Scenario 1 1-97,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589892791,14,Home Page,200,OK,Scenario 1 1-33,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892796,14,Home Page,200,OK,Scenario 1 1-100,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892799,13,Home Page,200,OK,Scenario 1 1-136,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892802,12,Home Page,200,OK,Scenario 1 1-126,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892821,12,Home Page,200,OK,Scenario 1 1-70,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892823,12,Home Page,200,OK,Scenario 1 1-125,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892830,11,Home Page,200,OK,Scenario 1 1-69,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589892840,10,Home Page,200,OK,Scenario 1 1-130,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589892867,14,Home Page,200,OK,Scenario 1 1-65,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892868,14,Home Page,200,OK,Scenario 1 1-6,text,true,,2640,326,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892879,20,Home Page,200,OK,Scenario 1 1-138,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,20,0,0
1583589892882,20,Home Page,200,OK,Scenario 1 1-68,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,20,0,0
1583589892887,21,Home Page,200,OK,Scenario 1 1-32,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,21,0,0
1583589892898,14,Home Page,200,OK,Scenario 1 1-143,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589892908,13,Home Page,200,OK,Scenario 1 1-107,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589892908,23,Home Page,200,OK,Scenario 1 1-36,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,23,0,1
1583589892931,12,Home Page,200,OK,Scenario 1 1-101,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892942,12,Home Page,200,OK,Scenario 1 1-128,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589892954,15,Home Page,200,OK,Scenario 1 1-60,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589892958,16,Home Page,200,OK,Scenario 1 1-135,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589892964,19,Home Page,200,OK,Scenario 1 1-133,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589892967,20,Home Page,200,OK,Scenario 1 1-37,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,20,0,1
1583589892980,19,Home Page,200,OK,Scenario 1 1-35,text,true,,2682,373,150,150,http://localhost/cookieweb/default.asp,19,0,2
1583589892980,20,Home Page,200,OK,Scenario 1 1-38,text,true,,2683,373,150,150,http://localhost/cookieweb/default.asp,20,0,2
1583589892987,17,Home Page,200,OK,Scenario 1 1-103,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,17,0,1
1583589892996,16,Home Page,200,OK,Scenario 1 1-134,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893000,15,Home Page,200,OK,Scenario 1 1-74,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893002,16,Home Page,200,OK,Scenario 1 1-11,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589893012,21,Home Page,200,OK,Scenario 1 1-95,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,21,0,1
1583589893015,20,Home Page,200,OK,Scenario 1 1-40,text,true,,2682,373,150,150,http://localhost/cookieweb/default.asp,20,0,1
1583589893007,32,Home Page,200,OK,Scenario 1 1-34,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,32,0,1
1583589893021,22,Home Page,200,OK,Scenario 1 1-3,text,true,,2636,326,150,150,http://localhost/cookieweb/default.asp,22,0,0
1583589893029,20,Home Page,200,OK,Scenario 1 1-71,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,20,0,0
1583589893030,21,Home Page,200,OK,Scenario 1 1-109,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,21,0,1
1583589893034,18,Home Page,200,OK,Scenario 1 1-105,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,18,0,1
1583589893034,19,Home Page,200,OK,Scenario 1 1-99,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,18,0,1
1583589893036,17,Home Page,200,OK,Scenario 1 1-106,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,17,0,1
1583589893076,11,Home Page,200,OK,Scenario 1 1-67,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893102,13,Home Page,200,OK,Scenario 1 1-104,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893114,15,Home Page,200,OK,Scenario 1 1-16,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893118,17,Home Page,200,OK,Scenario 1 1-79,text,true,,2696,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589893120,18,Home Page,200,OK,Scenario 1 1-94,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589893124,17,Home Page,200,OK,Scenario 1 1-141,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589893130,17,Home Page,200,OK,Scenario 1 1-139,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589893130,18,Home Page,200,OK,Scenario 1 1-114,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,18,0,1
1583589893136,14,Home Page,200,OK,Scenario 1 1-146,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893153,12,Home Page,200,OK,Scenario 1 1-81,text,true,,2694,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893153,12,Home Page,200,OK,Scenario 1 1-137,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893166,11,Home Page,200,OK,Scenario 1 1-4,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893170,13,Home Page,200,OK,Scenario 1 1-43,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893176,14,Home Page,200,OK,Scenario 1 1-73,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893176,14,Home Page,200,OK,Scenario 1 1-72,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893188,13,Home Page,200,OK,Scenario 1 1-1,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893191,13,Home Page,200,OK,Scenario 1 1-140,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893197,21,Home Page,200,OK,Scenario 1 1-44,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,21,0,0
1583589893199,21,Home Page,200,OK,Scenario 1 1-18,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,21,0,0
1583589893200,22,Home Page,200,OK,Scenario 1 1-59,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,22,0,0
1583589893204,22,Home Page,200,OK,Scenario 1 1-41,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,22,0,0
1583589893204,22,Home Page,200,OK,Scenario 1 1-132,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,22,0,0
1583589893204,23,Home Page,200,OK,Scenario 1 1-83,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,23,0,0
1583589893212,18,Home Page,200,OK,Scenario 1 1-8,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589893216,17,Home Page,200,OK,Scenario 1 1-2,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589893230,12,Home Page,200,OK,Scenario 1 1-56,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893236,12,Home Page,200,OK,Scenario 1 1-42,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893240,11,Home Page,200,OK,Scenario 1 1-13,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893248,11,Home Page,200,OK,Scenario 1 1-80,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893253,10,Home Page,200,OK,Scenario 1 1-76,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589893277,12,Home Page,200,OK,Scenario 1 1-108,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893280,11,Home Page,200,OK,Scenario 1 1-47,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893289,11,Home Page,200,OK,Scenario 1 1-144,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893298,11,Home Page,200,OK,Scenario 1 1-14,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893299,11,Home Page,200,OK,Scenario 1 1-78,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893305,11,Home Page,200,OK,Scenario 1 1-5,text,true,,2640,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893324,12,Home Page,200,OK,Scenario 1 1-113,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893341,11,Home Page,200,OK,Scenario 1 1-9,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893352,11,Home Page,200,OK,Scenario 1 1-111,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893368,12,Home Page,200,OK,Scenario 1 1-142,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893377,12,Home Page,200,OK,Scenario 1 1-110,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893387,14,Home Page,200,OK,Scenario 1 1-25,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893387,14,Home Page,200,OK,Scenario 1 1-75,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893391,13,Home Page,200,OK,Scenario 1 1-88,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893402,12,Home Page,200,OK,Scenario 1 1-85,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893407,13,Home Page,200,OK,Scenario 1 1-7,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893407,13,Home Page,200,OK,Scenario 1 1-45,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589893420,12,Home Page,200,OK,Scenario 1 1-22,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893429,14,Home Page,200,OK,Scenario 1 1-21,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893429,14,Home Page,200,OK,Scenario 1 1-77,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893433,14,Home Page,200,OK,Scenario 1 1-148,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893434,15,Home Page,200,OK,Scenario 1 1-145,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893442,13,Home Page,200,OK,Scenario 1 1-116,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589893449,12,Home Page,200,OK,Scenario 1 1-10,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893451,12,Home Page,200,OK,Scenario 1 1-15,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893460,12,Home Page,200,OK,Scenario 1 1-120,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589893478,13,Home Page,200,OK,Scenario 1 1-53,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589893480,12,Home Page,200,OK,Scenario 1 1-112,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589893493,13,Home Page,200,OK,Scenario 1 1-51,text,true,,2682,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589893498,11,Home Page,200,OK,Scenario 1 1-149,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893506,12,Home Page,200,OK,Scenario 1 1-147,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893516,13,Home Page,200,OK,Scenario 1 1-49,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589893518,12,Home Page,200,OK,Scenario 1 1-17,text,true,,2636,326,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893530,12,Home Page,200,OK,Scenario 1 1-123,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589893560,15,Home Page,200,OK,Scenario 1 1-12,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893561,14,Home Page,200,OK,Scenario 1 1-19,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893560,15,Home Page,200,OK,Scenario 1 1-27,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893573,12,Home Page,200,OK,Scenario 1 1-66,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893582,11,Home Page,200,OK,Scenario 1 1-20,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893587,12,Home Page,200,OK,Scenario 1 1-46,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893592,12,Home Page,200,OK,Scenario 1 1-129,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893600,11,Home Page,200,OK,Scenario 1 1-82,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893608,14,Home Page,200,OK,Scenario 1 1-30,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893609,15,Home Page,200,OK,Scenario 1 1-91,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893614,17,Home Page,200,OK,Scenario 1 1-54,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589893614,18,Home Page,200,OK,Scenario 1 1-55,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589893616,16,Home Page,200,OK,Scenario 1 1-90,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589893619,16,Home Page,200,OK,Scenario 1 1-84,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589893633,14,Home Page,200,OK,Scenario 1 1-92,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893633,14,Home Page,200,OK,Scenario 1 1-48,text,true,,2683,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893633,14,Home Page,200,OK,Scenario 1 1-58,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589893647,12,Home Page,200,OK,Scenario 1 1-118,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893654,11,Home Page,200,OK,Scenario 1 1-89,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893674,15,Home Page,200,OK,Scenario 1 1-122,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589893681,17,Home Page,200,OK,Scenario 1 1-86,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589893681,17,Home Page,200,OK,Scenario 1 1-24,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589893681,18,Home Page,200,OK,Scenario 1 1-117,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589893685,15,Home Page,200,OK,Scenario 1 1-52,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589893695,13,Home Page,200,OK,Scenario 1 1-102,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893702,22,Home Page,200,OK,Scenario 1 1-121,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,22,0,0
1583589893704,23,Home Page,200,OK,Scenario 1 1-96,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,23,0,0
1583589893704,25,Home Page,200,OK,Scenario 1 1-150,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,25,0,0
1583589893705,26,Home Page,200,OK,Scenario 1 1-93,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,26,0,0
1583589893707,25,Home Page,200,OK,Scenario 1 1-119,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,25,0,0
1583589893708,26,Home Page,200,OK,Scenario 1 1-29,text,true,,2636,326,150,150,http://localhost/cookieweb/default.asp,26,0,0
1583589893708,26,Home Page,200,OK,Scenario 1 1-62,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,26,0,0
1583589893716,22,Home Page,200,OK,Scenario 1 1-127,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,22,0,1
1583589893717,21,Home Page,200,OK,Scenario 1 1-64,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,21,0,1
1583589893727,15,Home Page,200,OK,Scenario 1 1-57,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589893740,10,Home Page,200,OK,Scenario 1 1-98,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589893756,11,Home Page,200,OK,Scenario 1 1-39,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893770,12,Home Page,200,OK,Scenario 1 1-50,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893771,11,Home Page,200,OK,Scenario 1 1-87,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893780,12,Home Page,200,OK,Scenario 1 1-115,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893785,11,Home Page,200,OK,Scenario 1 1-23,text,true,,2635,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893807,11,Home Page,200,OK,Scenario 1 1-31,text,true,,2640,326,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589893823,12,Home Page,200,OK,Scenario 1 1-136,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893830,13,Home Page,200,OK,Scenario 1 1-26,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893832,12,Home Page,200,OK,Scenario 1 1-28,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893840,13,Home Page,200,OK,Scenario 1 1-61,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893842,12,Home Page,200,OK,Scenario 1 1-100,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589893847,13,Home Page,200,OK,Scenario 1 1-124,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893852,13,Home Page,200,OK,Scenario 1 1-97,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589893855,13,Home Page,200,OK,Scenario 1 1-63,text,true,,2682,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
